formula,actual,predicted,elements,residual
Pr2GeSe5,2.08012966,1.8,Pr Ge Se,-0.28012965999999984
Pr2Te4O11,3.0451194719999997,3.65,Pr Te O,0.6048805280000003
Pr1.29Lu0.71S3,1.5495585090000001,1.38,Pr Lu S,-0.16955850900000025
PrCuOS,3.0474126619999997,3.03,Pr Cu O S,-0.017412661999999912
PrF3,5.839633699,5.6,Pr F,-0.23963369900000053
PrTe1.9,0.9832427979999999,1.0,Pr Te,0.016757202000000082
Tl2PrInSe4,1.539987856,0.93,Tl Pr In Se,-0.6099878559999999
PrBN2,3.475934853,4.0,Pr B N,0.524065147
PrSb,1.098379759,0.66,Pr Sb,-0.4383797589999999
PrO,3.105630053,0.55,Pr O,-2.555630053
SrPr2S4,2.248304187,2.7,Sr Pr S,0.45169581300000017
Pr2S3,2.024194801,2.64,Pr S,0.615805199
PrTaN2O,1.710203318,2.0,Pr Ta N O,0.28979668199999997
Pr4Te7,0.823513045,0.46,Pr Te,-0.363513045
TlPrSe2,0.905446929,1.18,Tl Pr Se,0.2745530709999999
BaPrO3,2.967153568,2.0,Ba Pr O,-0.9671535680000001
Pr2.48Tb0.52Ga1.67S7,2.5644160780000003,2.61,Pr Tb Ga S,0.04558392199999961
Pr4InSbSe9,1.631613206,1.89,Pr In Sb Se,0.258386794
Pr2Te3,1.039378404,1.32,Pr Te,0.28062159600000003
PrB6,3.73236549,4.9,Pr B,1.1676345100000005
Pr2Sr2PtO7.07,1.904251687,3.05,Pr Sr Pt O,1.145748313
PrFMoO4,3.093827302,3.64,Pr F Mo O,0.5461726980000003
PrLuSe3,1.501112944,1.56,Pr Lu Se,0.058887056000000104
