formula,actual,predicted,elements,residual
Ba2ScTaO6,3.691331685,4.19,Ba Sc Ta O,0.4986683150000002
FeSc2,0.269510312,0.77,Fe Sc,0.500489688
CeScO3,4.244206556,3.2,Ce Sc O,-1.0442065559999998
HgSc,1.683188488,0.24,Hg Sc,-1.443188488
TlScS2,1.270092867,1.51,Tl Sc S,0.239907133
Gd1.05Sc0.95Se3,2.19146405,1.2,Gd Sc Se,-0.99146405
Sc2O3,4.806526295,6.1,Sc O,1.2934737049999994
RbScSe2O6,4.911490646,4.9,Rb Sc Se O,-0.011490645999999494
ScN,2.9302763119999997,2.6,Sc N,-0.3302763119999996
ScNiSb,0.33974696600000004,0.11,Sc Ni Sb,-0.22974696600000005
CuScO2,3.645426638,3.3,Cu Sc O,-0.3454266380000002
ScTiNbO6,3.47698659,3.58,Sc Ti Nb O,0.10301340999999997
Li3ScN2,2.0478066040000003,2.9,Li Sc N,0.8521933959999997
Gd3.04Sc0.96S6,2.401760349,1.5,Gd Sc S,-0.9017603489999999
Sc2S3,3.751783229,2.0,Sc S,-1.751783229
Ca2ScSbO6,4.093949673,3.68,Ca Sc Sb O,-0.41394967299999985
NaScSe2O6,4.277349417,5.5,Na Sc Se O,1.222650583
CsScSe2O6,4.815938653,5.2,Cs Sc Se O,0.3840613470000003
AgScO2,2.722252127,3.8,Ag Sc O,1.0777478729999999
TlScSe2,1.143934119,0.79,Tl Sc Se,-0.35393411900000005
KScSe2O6,4.723842928,5.4,K Sc Se O,0.6761570720000005
CdSc,0.231437377,1.714,Cd Sc,1.482562623
TlScTe2,0.19372149100000002,0.85,Tl Sc Te,0.656278509
Cu3ScSe3,0.5351011489999999,0.3,Cu Sc Se,-0.23510114899999995
